{Name:n02104029 kuvasz, Probability:0.21910787}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.15326566}  {Name:n02111500 Great Pyrenees, Probability:0.07865355}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.98909}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0078043807}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.0010736414}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.5393119}  {Name:n03763968 military uniform, Probability:0.06632236}  {Name:n01616318 vulture, Probability:0.058958463}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.6485612}  {Name:n01872401 echidna, spiny anteater, anteater, Probability:0.19252709}  {Name:n02346627 porcupine, hedgehog, Probability:0.08919175}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.7737144}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.19906135}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.023042848}
{Name:n02114855 coyote, prairie wolf, brush wolf, Canis latrans, Probability:0.14985602}  {Name:n02115913 dhole, Cuon alpinus, Probability:0.06528039}  {Name:n02326432 hare, Probability:0.038838346}
{Name:n02130308 cheetah, chetah, Acinonyx jubatus, Probability:0.27492386}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.057518978}  {Name:n02325366 wood rabbit, cottontail, cottontail rabbit, Probability:0.05500415}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.14509967}  {Name:n02095570 Lakeland terrier, Probability:0.106735215}  {Name:n02097130 giant schnauzer, Probability:0.054201715}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.31869778}  {Name:n02111277 Newfoundland, Newfoundland dog, Probability:0.15958118}  {Name:n07802026 hay, Probability:0.15273024}
{Name:n02114712 red wolf, maned wolf, Canis rufus, Canis niger, Probability:0.12658629}  {Name:n02116738 African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus, Probability:0.09184982}  {Name:n02114855 coyote, prairie wolf, brush wolf, Canis latrans, Probability:0.08839237}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9805726}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.017757991}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0010356283}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9605501}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.019768674}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.006244734}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8006726}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.13414977}  {Name:n02105056 groenendael, Probability:0.026620097}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.6889541}  {Name:n02105056 groenendael, Probability:0.11020238}  {Name:n02112137 chow, chow chow, Probability:0.07837088}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.6076615}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.16707647}  {Name:n02483708 siamang, Hylobates syndactylus, Symphalangus syndactylus, Probability:0.078552276}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.4848125}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.13382113}  {Name:n02483708 siamang, Hylobates syndactylus, Symphalangus syndactylus, Probability:0.12199714}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9961423}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0025335613}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.0008982422}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9951173}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.0021446485}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0017674506}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.87253153}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.038410503}  {Name:n02111277 Newfoundland, Newfoundland dog, Probability:0.023220643}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9917162}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0075331256}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0006443752}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9058254}  {Name:n02105056 groenendael, Probability:0.031440962}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.014053948}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.87774456}  {Name:n02410509 bison, Probability:0.09869984}  {Name:n02403003 ox, Probability:0.007937577}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8302584}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.04502426}  {Name:n03045698 cloak, Probability:0.0228534}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.23257159}  {Name:n02361337 marmot, Probability:0.15765332}  {Name:n03743016 megalith, megalithic structure, Probability:0.062430173}
{Name:n02493793 spider monkey, Ateles geoffroyi, Probability:0.14937803}  {Name:n02483362 gibbon, Hylobates lar, Probability:0.08469079}  {Name:n03000134 chainlink fence, Probability:0.060674533}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9615441}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.014294223}  {Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.013559982}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.2566538}  {Name:n02105056 groenendael, Probability:0.14946702}  {Name:n02112137 chow, chow chow, Probability:0.13811685}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.976369}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0225004}  {Name:n02346627 porcupine, hedgehog, Probability:0.00046512572}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.60741615}  {Name:n02480855 gorilla, Gorilla gorilla, Probability:0.18768807}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.061132982}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.99304104}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0057606203}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0008610071}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8532512}  {Name:n02410509 bison, Probability:0.10293032}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.0076824725}
{Name:n01871265 tusker, Probability:0.33364138}  {Name:n02504013 Indian elephant, Elephas maximus, Probability:0.21049502}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.19268955}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.73730457}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.034991384}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.018200058}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.98921424}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.010102486}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.00055462826}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8406822}  {Name:n02410509 bison, Probability:0.14852089}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.008004841}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.46536893}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.19582406}  {Name:n01883070 wombat, Probability:0.11735215}
{Name:n02444819 otter, Probability:0.5900317}  {Name:n02398521 hippopotamus, hippo, river horse, Hippopotamus amphibius, Probability:0.21532822}  {Name:n02480855 gorilla, Gorilla gorilla, Probability:0.050209206}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.5465739}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.18539062}  {Name:n02493793 spider monkey, Ateles geoffroyi, Probability:0.05873001}
{Name:n09246464 cliff, drop, drop-off, Probability:0.08971683}  {Name:n02487347 macaque, Probability:0.06296987}  {Name:n02115913 dhole, Cuon alpinus, Probability:0.04951278}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.52448845}  {Name:n01871265 tusker, Probability:0.067892}  {Name:n02504013 Indian elephant, Elephas maximus, Probability:0.04677841}
{Name:n02444819 otter, Probability:0.28962356}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.25394362}  {Name:n02363005 beaver, Probability:0.1310115}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9921725}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.0024828285}  {Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.0017417244}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.7119205}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.17575517}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.0780711}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.5464825}  {Name:n02104365 schipperke, Probability:0.14071485}  {Name:n02105412 kelpie, Probability:0.03682804}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9919408}  {Name:n02105056 groenendael, Probability:0.0031561183}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0014939561}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.7863423}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.0697349}  {Name:n01871265 tusker, Probability:0.04412914}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.22542597}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.21874073}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.13510635}
{Name:n02410509 bison, Probability:0.82837284}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.042975802}  {Name:n02104365 schipperke, Probability:0.03806759}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.45699805}  {Name:n02483708 siamang, Hylobates syndactylus, Symphalangus syndactylus, Probability:0.15861338}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.09788592}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9565401}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.040387113}  {Name:n02105056 groenendael, Probability:0.0006941104}
{Name:n09421951 sandbar, sand bar, Probability:0.18830091}  {Name:n09332890 lakeside, lakeshore, Probability:0.1807668}  {Name:n09468604 valley, vale, Probability:0.17030528}
{Name:n02410509 bison, Probability:0.7662272}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.06910475}  {Name:n02403003 ox, Probability:0.044607215}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.48739693}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.18927225}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.077117465}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9679959}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.01392892}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.011592345}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.47175565}  {Name:n02483708 siamang, Hylobates syndactylus, Symphalangus syndactylus, Probability:0.06803347}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.058030337}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.5368109}  {Name:n02104365 schipperke, Probability:0.16766366}  {Name:n02445715 skunk, polecat, wood pussy, Probability:0.09923272}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.7311251}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.13843514}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.046817515}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02113712 miniature poodle, Probability:0.20634411}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.16834313}  {Name:n02111277 Newfoundland, Newfoundland dog, Probability:0.055863343}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.5024352}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.28029478}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.1104348}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9853254}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.012139802}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.0022698906}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9858395}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.008906954}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.0013615765}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.94209075}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.036521297}  {Name:n02483708 siamang, Hylobates syndactylus, Symphalangus syndactylus, Probability:0.00582348}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.82506555}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.04229739}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.039376464}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9031534}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.06440241}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0080243815}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8695555}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.08439494}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.021764329}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9328622}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.018834308}  {Name:n02410509 bison, Probability:0.009109709}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.6311819}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.3481372}  {Name:n02480855 gorilla, Gorilla gorilla, Probability:0.0053653037}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.18238688}  {Name:n02361337 marmot, Probability:0.17578657}  {Name:n02454379 armadillo, Probability:0.103128605}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.92537117}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.025716132}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.020244777}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.4429205}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.101233}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0736582}
{Name:n01883070 wombat, Probability:0.45288375}  {Name:n01873310 platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus, Probability:0.100188866}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.07479116}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.6883543}  {Name:n02116738 African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus, Probability:0.12068839}  {Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.06659677}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9618718}  {Name:n02104365 schipperke, Probability:0.01326654}  {Name:n02105412 kelpie, Probability:0.009082039}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9465108}  {Name:n02410509 bison, Probability:0.014789316}  {Name:n02363005 beaver, Probability:0.0074978913}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.21947758}  {Name:n02410509 bison, Probability:0.18729636}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.11467337}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9740364}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.018804375}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.004539822}
{Name:n02447366 badger, Probability:0.28570697}  {Name:n02445715 skunk, polecat, wood pussy, Probability:0.19759358}  {Name:n01871265 tusker, Probability:0.18919371}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.5812883}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.13604812}  {Name:n02104365 schipperke, Probability:0.07219311}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99480295}  {Name:n02410509 bison, Probability:0.001519358}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.001173751}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.5609085}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.27838892}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.07785761}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8864353}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.06755923}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.020708056}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.98951155}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.010079343}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.00012320567}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.99425924}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.001964448}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0016788816}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9170674}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0659466}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.01577387}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.67236215}  {Name:n02410509 bison, Probability:0.235519}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.022500733}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9689001}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.023509124}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0062618186}
{Name:n01883070 wombat, Probability:0.16176763}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.1390125}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.101178996}
{Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.24062888}  {Name:n02442845 mink, Probability:0.19501835}  {Name:n02483708 siamang, Hylobates syndactylus, Symphalangus syndactylus, Probability:0.08681835}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.97896695}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.0061135413}  {Name:n02105056 groenendael, Probability:0.0042832308}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.42633754}  {Name:n02410509 bison, Probability:0.35652083}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.20639431}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.32273644}  {Name:n09246464 cliff, drop, drop-off, Probability:0.094692424}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.07966669}
{Name:n02106382 Bouvier des Flandres, Bouviers des Flandres, Probability:0.19105345}  {Name:n02095570 Lakeland terrier, Probability:0.15734959}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.14663644}
{Name:n02879718 bow, Probability:0.4809761}  {Name:n02749479 assault rifle, assault gun, Probability:0.19688195}  {Name:n04090263 rifle, Probability:0.0681669}
{Name:n02410509 bison, Probability:0.449369}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.23856933}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.22347614}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9924257}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0029320354}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0022788073}
{Name:n02483708 siamang, Hylobates syndactylus, Symphalangus syndactylus, Probability:0.5077473}  {Name:n02483362 gibbon, Hylobates lar, Probability:0.29273686}  {Name:n02493793 spider monkey, Ateles geoffroyi, Probability:0.048188422}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.6019674}  {Name:n02105056 groenendael, Probability:0.08854412}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.06795384}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02117135 hyena, hyaena, Probability:0.28514513}  {Name:n02397096 warthog, Probability:0.117051676}  {Name:n02130308 cheetah, chetah, Acinonyx jubatus, Probability:0.078742996}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.4848125}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.13382113}  {Name:n02483708 siamang, Hylobates syndactylus, Symphalangus syndactylus, Probability:0.12199714}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.88660395}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.08672191}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.009732388}
{Name:n01871265 tusker, Probability:0.20730826}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.18636839}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.08265048}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.70895517}  {Name:n02104365 schipperke, Probability:0.12047669}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0632229}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.46592414}  {Name:n02444819 otter, Probability:0.10982683}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.07440574}
{Name:n02101006 Gordon setter, Probability:0.8097828}  {Name:n02106550 Rottweiler, Probability:0.09055469}  {Name:n02100877 Irish setter, red setter, Probability:0.03773787}
{Name:n02408429 water buffalo, water ox, Asiatic buffalo, Bubalus bubalis, Probability:0.16307203}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.113395326}  {Name:n02483708 siamang, Hylobates syndactylus, Symphalangus syndactylus, Probability:0.06532422}
{Name:n01877812 wallaby, brush kangaroo, Probability:0.21519515}  {Name:n03498962 hatchet, Probability:0.0417461}  {Name:n04090263 rifle, Probability:0.028198225}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.20794566}  {Name:n04589890 window screen, Probability:0.06677349}  {Name:n02364673 guinea pig, Cavia cobaya, Probability:0.056635644}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.3550394}  {Name:n02483708 siamang, Hylobates syndactylus, Symphalangus syndactylus, Probability:0.1126305}  {Name:n02018207 American coot, marsh hen, mud hen, water hen, Fulica americana, Probability:0.07482308}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.98010856}  {Name:n02105412 kelpie, Probability:0.004434715}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.003691703}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8234975}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.095832914}  {Name:n02483708 siamang, Hylobates syndactylus, Symphalangus syndactylus, Probability:0.020202845}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.5013067}  {Name:n02097130 giant schnauzer, Probability:0.09513406}  {Name:n02099267 flat-coated retriever, Probability:0.08322577}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.26398703}  {Name:n02105056 groenendael, Probability:0.17958969}  {Name:n02104365 schipperke, Probability:0.09780449}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.80791056}  {Name:n02397096 warthog, Probability:0.055974897}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.032301787}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9607574}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.032408435}  {Name:n01883070 wombat, Probability:0.0026223818}
