{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.720621}  {Name:n02117135 hyena, hyaena, Probability:0.0041738865}  {Name:n01695060 Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis, Probability:0.0032659937}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.6032125}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.24985918}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.011531702}
{Name:n02093991 Irish terrier, Probability:0.28308874}  {Name:n02098105 soft-coated wheaten terrier, Probability:0.17350526}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.093832605}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.41872394}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.16915226}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.10711592}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.92983824}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0017484042}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0010892204}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.75445133}  {Name:n02117135 hyena, hyaena, Probability:0.08278239}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.012495119}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8949625}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.002922369}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.00078585895}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.86412513}  {Name:n02115913 dhole, Cuon alpinus, Probability:0.018875891}  {Name:n02117135 hyena, hyaena, Probability:0.0057515423}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.863525}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.004354363}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.00331126}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8391513}  {Name:n02104029 kuvasz, Probability:0.001294582}  {Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.0009351353}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.84975713}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.001404687}  {Name:n07615774 ice lolly, lolly, lollipop, popsicle, Probability:0.00089588895}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.91938144}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0029543503}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0006288367}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8785984}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.030384112}  {Name:n02361337 marmot, Probability:0.0072255433}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8776739}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.013154772}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.0017265374}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9271884}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0019621174}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.000683188}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8397243}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.019873543}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.008644792}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8572639}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.003928311}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0010214915}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.6955464}  {Name:n02117135 hyena, hyaena, Probability:0.062236153}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.042181827}
{Name:n03594945 jeep, landrover, Probability:0.8219662}  {Name:n02094114 Norfolk terrier, Probability:0.012908837}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.007193132}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.93652886}  {Name:n02074367 dugong, Dugong dugon, Probability:0.0009645298}  {Name:n09229709 bubble, Probability:0.0006860084}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.81910574}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.008302198}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0027881842}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.29970333}  {Name:n02361337 marmot, Probability:0.19626169}  {Name:n02326432 hare, Probability:0.10645473}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8934911}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.002222154}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0018415832}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.87664413}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0027102032}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.002380289}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.911667}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0022353623}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0013147661}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.80336636}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.005965803}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0040465277}
{Name:n02422106 hartebeest, Probability:0.46212232}  {Name:n01440764 tench, Tinca tinca, Probability:0.117357865}  {Name:n02397096 warthog, Probability:0.046255175}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9254077}  {Name:n01695060 Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis, Probability:0.0006276953}  {Name:n02441942 weasel, Probability:0.0005384151}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8620778}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.025838492}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.02213604}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.90883404}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.005023847}  {Name:n02437312 Arabian camel, dromedary, Camelus dromedarius, Probability:0.0018695347}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8090987}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.03885502}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.007329733}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9027734}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0034198256}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.002462596}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9487988}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0031020471}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0011862727}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.46788514}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.26272509}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.043242987}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.88888764}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0017557836}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0009930799}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.89659745}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.002080436}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0011736697}
{Name:n02115641 dingo, warrigal, warragal, Canis dingo, Probability:0.39058042}  {Name:n09421951 sandbar, sand bar, Probability:0.16460672}  {Name:n02437312 Arabian camel, dromedary, Camelus dromedarius, Probability:0.09085022}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.5500442}  {Name:n02444819 otter, Probability:0.17528862}  {Name:n02077923 sea lion, Probability:0.017778685}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.81279653}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0058489516}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0039848136}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n01882714 koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus, Probability:0.8791177}  {Name:n01883070 wombat, Probability:0.007396533}  {Name:n02500267 indri, indris, Indri indri, Indri brevicaudatus, Probability:0.0025878507}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.9249201}  {Name:n02509815 lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens, Probability:0.0009658719}  {Name:n04399382 teddy, teddy bear, Probability:0.0007848014}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9179458}  {Name:n02077923 sea lion, Probability:0.0036129083}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.001474794}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.83639956}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.013937379}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.001961755}
{Name:n02410509 bison, Probability:0.9312257}  {Name:n02408429 water buffalo, water ox, Asiatic buffalo, Bubalus bubalis, Probability:0.0024863156}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.002397319}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9270094}  {Name:n01883070 wombat, Probability:0.0013172901}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0007578132}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.92976266}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0016919774}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0011773066}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8950735}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.004269344}  {Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.00085362856}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.757994}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.11291347}  {Name:n02410509 bison, Probability:0.00518366}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.91025174}  {Name:n02398521 hippopotamus, hippo, river horse, Hippopotamus amphibius, Probability:0.0051153316}  {Name:n02074367 dugong, Dugong dugon, Probability:0.0023634133}
{Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.9226521}  {Name:n02509815 lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens, Probability:0.0018116987}  {Name:n02123597 Siamese cat, Siamese, Probability:0.00045381667}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.94863266}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0006663941}  {Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.00046282}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8512302}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.005575539}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0042214384}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.77368593}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.029498486}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.026955066}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8887701}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0019305856}  {Name:n07753275 pineapple, ananas, Probability:0.0006098459}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.88870883}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0014885264}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0006679805}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.86679417}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0073076566}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0049876394}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.60769945}  {Name:n02504013 Indian elephant, Elephas maximus, Probability:0.04376711}  {Name:n02093256 Staffordshire bullterrier, Staffordshire bull terrier, Probability:0.034193642}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.870519}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.057221442}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.003742531}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8750422}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.011103725}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0066695036}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.88195944}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0013429857}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0011622384}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.82924277}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.0387712}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.011404154}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.656641}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.22876549}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.009471079}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9204942}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.00125158}  {Name:n09229709 bubble, Probability:0.0005778355}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.89487255}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0025446308}  {Name:n02115641 dingo, warrigal, warragal, Canis dingo, Probability:0.00047729147}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9033819}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0029154832}  {Name:n07615774 ice lolly, lolly, lollipop, popsicle, Probability:0.0006312882}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9381707}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0008053213}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.0007983878}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8570575}  {Name:n02504013 Indian elephant, Elephas maximus, Probability:0.025337059}  {Name:n01883070 wombat, Probability:0.011605169}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8684842}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.03659708}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0031021927}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.93085444}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0019988168}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.00061938853}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8799894}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.006607663}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.002247141}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.7806226}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.096913524}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0029716957}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9491768}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0025056247}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0004547813}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9812918}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0013196967}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0005657193}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.5311143}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.18957719}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.029498778}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8586697}  {Name:n02074367 dugong, Dugong dugon, Probability:0.0038690243}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0010998}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.6082392}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.2847993}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.016627565}
{Name:n02361337 marmot, Probability:0.55443186}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.18819399}  {Name:n02363005 beaver, Probability:0.03616929}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8304555}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0043311357}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0038880443}
{Name:n01882714 koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus, Probability:0.85553885}  {Name:n01883070 wombat, Probability:0.008023293}  {Name:n02500267 indri, indris, Indri indri, Indri brevicaudatus, Probability:0.001818645}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.76825607}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.011589931}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.005819089}
{Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.9303336}  {Name:n02509815 lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens, Probability:0.0013418724}  {Name:n04399382 teddy, teddy bear, Probability:0.0006562969}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.92799664}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0015544731}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.00095850584}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9004967}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.002507866}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0014227137}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.88697416}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0027020706}  {Name:n07615774 ice lolly, lolly, lollipop, popsicle, Probability:0.0023547926}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.90722156}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0008634444}  {Name:n07753275 pineapple, ananas, Probability:0.000439073}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.92284626}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0018116584}  {Name:n02437312 Arabian camel, dromedary, Camelus dromedarius, Probability:0.0013689277}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.95733875}  {Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.0026924498}  {Name:n02077923 sea lion, Probability:0.002679146}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.96109706}  {Name:n02909870 bucket, pail, Probability:0.0017626045}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0005604294}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.5348763}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.29837087}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0097957365}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9550661}  {Name:n02074367 dugong, Dugong dugon, Probability:0.0007734393}  {Name:n02077923 sea lion, Probability:0.000702829}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8969005}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.004272212}  {Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.0010980353}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.86526316}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.049366582}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0056308927}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.95628256}  {Name:n03538406 horse cart, horse-cart, Probability:0.0005569152}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.00050687353}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8852367}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0033335774}  {Name:n02444819 otter, Probability:0.0011464823}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.92754036}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0036624733}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0019153174}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.47195694}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.41185588}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.005877297}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9453904}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0011109926}  {Name:n02444819 otter, Probability:0.00056947756}
{Name:n01882714 koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus, Probability:0.91642207}  {Name:n01883070 wombat, Probability:0.0057735373}  {Name:n02497673 Madagascar cat, ring-tailed lemur, Lemur catta, Probability:0.002971149}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9569032}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.00045124345}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.0003133895}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8316977}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.01749719}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.004244881}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.93457156}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0024297829}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0013363571}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
